12번째: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
두명: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
두번째: precision=0.7273, recall=0.8000, f1-score=0.7619, support=10.0000
뒷산: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
드러나다: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
듣다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
들러리: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
들추어내다: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
들키다: precision=0.6250, recall=1.0000, f1-score=0.7692, support=15.0000
등록금: precision=1.0000, recall=1.0000, f1-score=1.0000, support=15.0000
등산: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
등지다: precision=0.8571, recall=0.6000, f1-score=0.7059, support=10.0000
디자이너: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
디자인: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
딸: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
떡국: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
똑똑하다: precision=0.9500, recall=0.9500, f1-score=0.9500, support=20.0000
뙤약볕: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
뚫다: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
뛰어나다: precision=0.9524, recall=1.0000, f1-score=0.9756, support=20.0000
뜻밖: precision=0.9412, recall=0.8000, f1-score=0.8649, support=20.0000
라면: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
로마: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
마구간: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
마라톤: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
마르다: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
마산: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
마산시수화통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
마산시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
마술사: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
마을버스: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
마음: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
마음에들다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
마지못하다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
마포: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
마포구수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
마포구지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
막걸리: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
막말: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
막상막하: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
막차: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
막히다: precision=0.9189, recall=0.8500, f1-score=0.8831, support=40.0000
만취: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
맏형: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
맛없다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
망가지다: precision=0.8000, recall=0.8889, f1-score=0.8421, support=9.0000
망설이다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
망아지: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
맞다: precision=0.9000, recall=0.9000, f1-score=0.9000, support=30.0000
매력: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
매료되다: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
매표소: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
맥없다: precision=0.8750, recall=0.9333, f1-score=0.9032, support=30.0000
맹세: precision=1.0000, recall=0.9500, f1-score=0.9744, support=20.0000
머리: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
먹: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
먹구름: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
멍청하다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
며느리: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
면박: precision=0.7000, recall=0.7000, f1-score=0.7000, support=10.0000
명단: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
모르다: precision=0.6667, recall=0.9000, f1-score=0.7660, support=20.0000
모범: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
모범생: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
목마르다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
목재: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
목포: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
목포시수어통역센터: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
목포시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
몰리다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
못견디다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
못보았다: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
못생기다: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
못하다: precision=0.9167, recall=0.5500, f1-score=0.6875, support=20.0000
무: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
무경험: precision=1.0000, recall=0.6667, f1-score=0.8000, support=15.0000
무기력: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
무념무상: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
무례: precision=1.0000, recall=1.0000, f1-score=1.0000, support=30.0000
무매력: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
무분별: precision=0.7778, recall=0.7000, f1-score=0.7368, support=10.0000
무산: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
무섭다: precision=0.8571, recall=0.6000, f1-score=0.7059, support=10.0000
무시: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
무시하다: precision=1.0000, recall=0.8000, f1-score=0.8889, support=20.0000
무안군수어통역센터: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
무안군주민지원센터: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
무안군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
무자격: precision=0.5714, recall=0.8000, f1-score=0.6667, support=10.0000
무자비: precision=0.9091, recall=1.0000, f1-score=0.9524, support=30.0000
무자유: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
무주군주민지원센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
무주군지부: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
무허가: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
문잠그다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
묻다: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
물놀이: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
물론: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
물약: precision=0.6667, recall=0.8000, f1-score=0.7273, support=10.0000
물총: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
미국: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
미남: precision=0.5294, recall=0.9000, f1-score=0.6667, support=10.0000
미달성: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
미신: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
미심쩍다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
미완성: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
미치광이: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
미혼: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
믿다: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
밀서: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
밀양시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
바다: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
바람: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
밖: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
반드시: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
반성하다: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
반환: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
받다: precision=0.4286, recall=0.3000, f1-score=0.3529, support=10.0000
발가락: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
발각: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
발견: precision=0.6667, recall=0.8000, f1-score=0.7273, support=10.0000
발언권: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
밤나무: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
밤샘: precision=1.0000, recall=0.4000, f1-score=0.5714, support=10.0000
방금: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
방법: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
방식: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
방직: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
방직공장: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
배고프다: precision=0.9375, recall=0.7500, f1-score=0.8333, support=20.0000
배부르다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
배은: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
백구: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백구십사: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
백구십오: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백구십이: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백구십칠: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
백만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백사십: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
백사십구: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백사십사: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
백사십삼: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
백사십오: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백사십일: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
백사십팔: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
백삼: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백삼십: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
백삼십삼: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백삼십이: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
백삼십팔: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백석: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백설기: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
백십구: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
백십사: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
백십삼: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
백십육: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백십팔: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
백오십구: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백오십사: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백오십육: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
백오십이: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
백오십팔: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백육십구: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백육십오: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백육십육: precision=0.6250, recall=1.0000, f1-score=0.7692, support=10.0000
백육십일: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
백이십: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백이십삼: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백이십오: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백이십이: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
백이십일: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
백이십팔: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백일: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
백칠: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
백칠십사: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
백칠십삼: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
백칠십이: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백칠십칠: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
백칠십팔: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
백팔십구: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
백팔십육: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
백팔십칠: precision=0.5833, recall=0.7000, f1-score=0.6364, support=10.0000
백팔십팔: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
버릇: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
버스값: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
벌꿀: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
벗어나다: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
벚꽃: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
베트남: precision=0.5000, recall=0.7000, f1-score=0.5833, support=10.0000
벨기에: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
벨트: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
벼락부자: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
변명: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
변제: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
변천: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
변화: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
별: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
병가: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
병명: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
병문안: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
병사: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
병아리: precision=1.0000, recall=0.8000, f1-score=0.8889, support=5.0000
보건복지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
보건소: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
보라색: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
보복: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
보성군지부: precision=0.5000, recall=0.2000, f1-score=0.2857, support=10.0000
보은군수어통역센터: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
보은군지부: precision=0.4444, recall=0.8000, f1-score=0.5714, support=10.0000
보이다: precision=0.6000, recall=0.3000, f1-score=0.4000, support=20.0000
보호: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
복귀: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
복사본: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
복습: precision=0.9444, recall=0.8500, f1-score=0.8947, support=20.0000
복잡하다: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
본성: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
볼: precision=0.2083, recall=0.5000, f1-score=0.2941, support=10.0000
봉화군수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
봉화군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
봐주다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=30.0000
부고: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
부동산: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
부드럽다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
부럽다: precision=0.3889, recall=0.7000, f1-score=0.5000, support=10.0000
부부: precision=0.4286, recall=0.6000, f1-score=0.5000, support=10.0000
부산광역시농아인협회: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
부여군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
부족: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
부채질: precision=0.2308, recall=0.3000, f1-score=0.2609, support=10.0000
부천: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
부천시지부: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
부천시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
부추기다: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
부탁: precision=0.3125, recall=0.5000, f1-score=0.3846, support=10.0000
북구주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
북구지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
북한: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
분담: precision=0.5000, recall=0.9000, f1-score=0.6429, support=10.0000
분당: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
분홍: precision=0.8571, recall=0.6000, f1-score=0.7059, support=10.0000
불가능: precision=0.9048, recall=0.9500, f1-score=0.9268, support=20.0000
불간섭: precision=0.6154, recall=0.8000, f1-score=0.6957, support=10.0000
불경: precision=1.0000, recall=0.9500, f1-score=0.9744, support=20.0000
불량: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
불면: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
불신: precision=0.8696, recall=1.0000, f1-score=0.9302, support=20.0000
불알: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
붓다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
붕대: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
브라질: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
비교연구: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
비다: precision=0.7000, recall=0.7000, f1-score=0.7000, support=10.0000
비등하다: precision=0.6667, recall=0.6000, f1-score=0.6316, support=10.0000
비루: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
비빔밥: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
비상식적: precision=0.9375, recall=0.7500, f1-score=0.8333, support=20.0000
빈혈: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
빌리다: precision=0.8710, recall=0.9000, f1-score=0.8852, support=30.0000
빠르다: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
빨강: precision=0.7500, recall=0.3000, f1-score=0.4286, support=10.0000
빨리: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
뺨맞다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
뻔뻔: precision=0.8667, recall=0.9750, f1-score=0.9176, support=40.0000
뽐내다: precision=1.0000, recall=0.9500, f1-score=0.9744, support=20.0000
삐치다: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
사: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
사감: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사계절: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
사고방식: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사골: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
사납다: precision=0.6667, recall=0.8000, f1-score=0.7273, support=10.0000
사내: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
사냥꾼: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
사라지다: precision=0.9655, recall=0.9333, f1-score=0.9492, support=30.0000
사립: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사만오천: precision=1.0000, recall=1.0000, f1-score=1.0000, support=9.0000
사무실: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사백오십: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사백오십만: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
사별: precision=1.0000, recall=0.7895, f1-score=0.8824, support=19.0000
사색: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
사십: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
사십구: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십삼: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십억: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십오만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십오억: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십육: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십이: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십팔: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사억: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
사용법: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사용처: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
사위: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
사육장: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사이다: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
사인: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
사천시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사천오백: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
사천오백만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사하구주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
살살: precision=0.5625, recall=0.9000, f1-score=0.6923, support=10.0000
삼만오천: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
삼백: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼백사십: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼백십: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
삼백억: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼백칠십: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
삼성: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
삼십: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼십구: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼십만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼십억: precision=0.8333, recall=0.5000, f1-score=0.6250, support=10.0000
삼십오: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
삼십육: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼십이: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
삼십칠: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼십팔: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
삼억: precision=0.8000, recall=0.4000, f1-score=0.5333, support=10.0000
삼억오천만: precision=0.5455, recall=0.6000, f1-score=0.5714, support=10.0000
삼척시수어통역센터: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
삼척시지부: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
삼천오백: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
삼천오백만: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
상상: precision=1.0000, recall=0.9500, f1-score=0.9744, support=20.0000
상세검색: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
상주시수어통역센터: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
상주시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
상처: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
새: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
새집: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
새털: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
새파래지다: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
색맹: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
색연필: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
색종이: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
생계: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
생활: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
서구수어통역센터: precision=0.9000, recall=0.9000, f1-score=0.9000, support=20.0000
서구식: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
서구지부: precision=1.0000, recall=0.8000, f1-score=0.8889, support=20.0000
서귀포시수화통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
서대문: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
서대문구수어통역센터: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
서대문구주민지원센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
서대문구지부: precision=0.6154, recall=1.0000, f1-score=0.7619, support=8.0000
서산시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
서산시지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
서약서: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
서울숲: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
서울시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
서점: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
서천군주민지원센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
서천군지부: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
서초구주민지원센터: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
석유: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
석탄: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
설거지: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
설득되다: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
설사: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
섬: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
섬나라: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
성격: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
성경책: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
성남시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
성동구주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
성북: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
성북구수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
성실: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
성토: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
